HG02410	0.000010 0.962334 0.037636 0.000010 0.000010
HG02419	0.000050 0.007105 0.000010 0.932008 0.060828
HG02420	0.000010 0.000012 0.000010 0.583015 0.416952
HG02425	0.584917 0.000010 0.036413 0.054524 0.324136
HG02427	0.000010 0.001050 0.000331 0.908243 0.090366
HG02429	0.000010 0.000010 0.000010 0.907622 0.092348
HG02433	0.000010 0.007161 0.008150 0.870819 0.113860
HG02439	0.000783 0.003499 0.003030 0.943045 0.049643
HG02442	0.000020 0.000010 0.000329 0.976849 0.022792
HG02445	0.000010 0.000010 0.000010 0.828718 0.171252
HG02449	0.002251 0.000010 0.000010 0.941592 0.056137
HG02450	0.000010 0.000010 0.000010 0.913514 0.086456
HG02455	0.002691 0.000166 0.017288 0.856157 0.123698
HG02461	0.000010 0.000010 0.002899 0.989595 0.007486
HG02462	0.000010 0.000010 0.001438 0.953893 0.044649
HG02464	0.000010 0.000010 0.000010 0.999960 0.000010
HG02465	0.000010 0.000010 0.000010 0.993092 0.006878
HG02470	0.000010 0.000010 0.000010 0.931918 0.068052
HG02471	0.000010 0.001188 0.000010 0.924873 0.073919
HG02476	0.001409 0.000010 0.012541 0.839776 0.146264
HG02477	0.003491 0.000010 0.000126 0.865907 0.130465
HG02479	0.000740 0.000010 0.000010 0.902347 0.096893
HG02481	0.000010 0.008422 0.012169 0.904660 0.074738
HG02484	0.000010 0.000010 0.000010 0.895879 0.104091
HG02485	0.000010 0.000010 0.000010 0.742093 0.257877
HG02489	0.000010 0.007485 0.000010 0.870614 0.121881
HG02490	0.001742 0.000018 0.712125 0.000010 0.286105
HG02491	0.005302 0.000010 0.765088 0.000010 0.229590
HG02493	0.000010 0.000010 0.733177 0.005623 0.261180
HG02494	0.012639 0.000010 0.665017 0.000010 0.322324
HG02496	0.000251 0.001923 0.000010 0.919973 0.077843
HG02497	0.008308 0.000010 0.002349 0.940306 0.049027
HG02501	0.000897 0.000010 0.012614 0.781655 0.204824
HG02502	0.002098 0.002038 0.017626 0.818550 0.159688
HG02505	0.001335 0.000010 0.008703 0.900272 0.089679
HG02508	0.000542 0.004875 0.000067 0.923657 0.070858
HG02511	0.003154 0.008243 0.000010 0.936644 0.051949
HG02512	0.000010 0.971319 0.028651 0.000010 0.000010
HG02513	0.000010 0.986058 0.013912 0.000010 0.000010
HG02521	0.000010 0.966028 0.033942 0.000010 0.000010
HG02522	0.000010 0.959681 0.040289 0.000010 0.000010
HG02536	0.000010 0.000010 0.005339 0.814689 0.179952
HG02537	0.000010 0.000010 0.000010 0.949795 0.050175
HG02541	0.000010 0.000010 0.015747 0.812075 0.172158
HG02545	0.000010 0.000010 0.015643 0.912883 0.071454
HG02546	0.000951 0.000010 0.015617 0.918043 0.065379
HG02549	0.000010 0.000010 0.006919 0.961322 0.031739
HG02554	0.000010 0.007419 0.012232 0.884009 0.096331
HG02555	0.000010 0.000010 0.010209 0.895400 0.094372
HG02557	0.000010 0.004091 0.012782 0.932984 0.050133
HG02558	0.006758 0.001840 0.003161 0.902357 0.085883
HG02561	0.000010 0.000010 0.000010 0.964973 0.034997
HG02562	0.000311 0.000010 0.000010 0.988734 0.010934
HG02568	0.000010 0.000010 0.000010 0.971462 0.028508
HG02570	0.000010 0.000010 0.002227 0.989712 0.008040
HG02571	0.000010 0.000010 0.000010 0.987697 0.012273
HG02573	0.000010 0.000010 0.004089 0.974469 0.021422
HG02574	0.000010 0.000010 0.000010 0.959546 0.040424
HG02577	0.000010 0.000010 0.008883 0.797297 0.193800
HG02580	0.000010 0.001523 0.000010 0.855996 0.142461
HG02582	0.000010 0.000010 0.000010 0.983043 0.016927
HG02583	0.000010 0.000010 0.001084 0.989617 0.009279
HG02585	0.000010 0.000010 0.000010 0.993114 0.006856
HG02586	0.000010 0.000010 0.004190 0.986739 0.009052
HG02588	0.000010 0.000010 0.000010 0.985240 0.014730
HG02589	0.000010 0.000010 0.003663 0.978545 0.017772
HG02594	0.000010 0.000010 0.006261 0.980384 0.013335
HG02595	0.000010 0.000010 0.000010 0.984712 0.015258
HG02597	0.000010 0.000010 0.699923 0.000010 0.300047
HG02600	0.002125 0.011681 0.835046 0.000010 0.151138
HG02601	0.012242 0.000010 0.825536 0.000010 0.162202
HG02603	0.003700 0.000010 0.750947 0.000010 0.245333
HG02604	0.009137 0.000010 0.695356 0.000010 0.295487
HG02610	0.000010 0.000010 0.000238 0.985057 0.014685
HG02611	0.000010 0.000010 0.000010 0.991104 0.008866
HG02613	0.000010 0.000010 0.002706 0.958429 0.038845
HG02614	0.000010 0.000010 0.001944 0.949900 0.048137
HG02620	0.000010 0.000010 0.001638 0.985460 0.012882
HG02621	0.000010 0.000010 0.005443 0.990116 0.004421
HG02623	0.000010 0.000010 0.000010 0.994601 0.005369
HG02624	0.000010 0.000010 0.004355 0.995615 0.000010
HG02628	0.000010 0.000010 0.000010 0.995641 0.004329
HG02629	0.000010 0.000010 0.002094 0.988731 0.009154
HG02634	0.000010 0.000010 0.004127 0.972941 0.022912
HG02635	0.000010 0.000010 0.000010 0.980718 0.019252
HG02642	0.000010 0.000010 0.000010 0.981922 0.018048
HG02643	0.000010 0.000010 0.000010 0.978357 0.021613
HG02645	0.000010 0.000010 0.003241 0.987486 0.009254
HG02646	0.000010 0.000010 0.001853 0.989702 0.008425
HG02648	0.021024 0.000010 0.643580 0.000010 0.335376
HG02649	0.009786 0.000010 0.651538 0.000010 0.338656
HG02651	0.009351 0.008066 0.733086 0.000010 0.249487
HG02652	0.009565 0.000010 0.729343 0.000010 0.261072
HG02654	0.003421 0.000010 0.662658 0.000010 0.333902
HG02655	0.002632 0.000010 0.647108 0.000010 0.350240
HG02657	0.009290 0.007038 0.771953 0.000010 0.211709
HG02658	0.016069 0.004151 0.770395 0.000010 0.209375
HG02660	0.009065 0.000010 0.750183 0.000010 0.240731
HG02661	0.009873 0.000010 0.758957 0.000010 0.231151
HG02666	0.000010 0.000010 0.000010 0.993354 0.006616
HG02667	0.000010 0.000010 0.000917 0.982039 0.017024
HG02675	0.000010 0.000010 0.000010 0.985865 0.014105
HG02676	0.000010 0.000010 0.002571 0.966930 0.030479
HG02678	0.000010 0.000010 0.002578 0.974243 0.023160
HG02679	0.000010 0.000010 0.005422 0.988266 0.006292
HG02681	0.000010 0.000010 0.685973 0.000010 0.313997
HG02682	0.007921 0.000010 0.686798 0.000010 0.305260
HG02684	0.000010 0.005218 0.872062 0.000010 0.122699
HG02685	0.001991 0.002981 0.885808 0.000010 0.109210
HG02687	0.002949 0.004438 0.924230 0.000010 0.068373
HG02688	0.002815 0.013814 0.873439 0.000010 0.109921
HG02690	0.000010 0.000010 0.681259 0.000010 0.318711
HG02691	0.000010 0.000010 0.672751 0.000010 0.327219
HG02694	0.001572 0.000010 0.664030 0.000010 0.334378
HG02696	0.010576 0.006214 0.772316 0.000010 0.210884
HG02697	0.012841 0.000010 0.701743 0.000010 0.285396
HG02699	0.010130 0.000010 0.682749 0.000010 0.307102
HG02700	0.012292 0.000010 0.699974 0.000010 0.287714
HG02702	0.000010 0.000010 0.007898 0.964194 0.027889
HG02703	0.000010 0.000010 0.000010 0.990988 0.008982
HG02715	0.000010 0.000010 0.000010 0.988310 0.011660
HG02716	0.000010 0.000010 0.000010 0.992826 0.007144
HG02721	0.000010 0.000010 0.000757 0.979091 0.020133
HG02722	0.000010 0.000010 0.000010 0.987783 0.012187
HG02724	0.005208 0.014888 0.904938 0.000010 0.074956
HG02725	0.000010 0.019728 0.902493 0.000010 0.077759
HG02727	0.000010 0.015165 0.908304 0.000010 0.076511
HG02728	0.004987 0.023251 0.911350 0.000010 0.060401
HG02731	0.005789 0.000010 0.787526 0.000010 0.206665
HG02733	0.000010 0.000010 0.752702 0.000010 0.247268
HG02734	0.008985 0.004206 0.685536 0.000010 0.301263
HG02736	0.015846 0.000010 0.689523 0.000010 0.294611
HG02737	0.003210 0.000010 0.682750 0.000010 0.314020
HG02756	0.000010 0.000010 0.000010 0.992567 0.007403
HG02757	0.000010 0.000010 0.000010 0.985697 0.014273
HG02759	0.000010 0.000010 0.000010 0.985963 0.014007
HG02760	0.001129 0.000010 0.000010 0.977058 0.021793
HG02763	0.000010 0.000010 0.000010 0.985512 0.014458
HG02768	0.000010 0.000010 0.003415 0.987231 0.009334
HG02769	0.000010 0.000010 0.002498 0.984054 0.013428
HG02771	0.000010 0.000010 0.000010 0.994678 0.005292
HG02772	0.000010 0.000010 0.003658 0.991242 0.005080
HG02774	0.002220 0.020734 0.814388 0.000010 0.162647
HG02775	0.000036 0.021758 0.885210 0.000010 0.092986
HG02778	0.009792 0.008707 0.905623 0.000010 0.075868
HG02780	0.005288 0.008435 0.895587 0.000010 0.090681
HG02783	0.000010 0.015306 0.908300 0.000010 0.076373
HG02784	0.009437 0.000015 0.899196 0.000010 0.091342
HG02786	0.000705 0.010927 0.934318 0.000010 0.054040
HG02787	0.005701 0.013415 0.903636 0.000010 0.077238
HG02789	0.003590 0.013098 0.898938 0.000010 0.084365
HG02790	0.010092 0.014760 0.888216 0.000010 0.086921
HG02792	0.003673 0.017798 0.917871 0.000010 0.060648
HG02793	0.000010 0.013193 0.924744 0.000010 0.062043
HG02798	0.000010 0.000010 0.000695 0.992809 0.006476
HG02799	0.000271 0.000010 0.000010 0.985562 0.014147
HG02804	0.000010 0.000010 0.003250 0.996720 0.000010
HG02805	0.000010 0.000010 0.000010 0.999853 0.000117
HG02807	0.000010 0.000010 0.000926 0.971488 0.027566
HG02808	0.000010 0.000010 0.000010 0.981971 0.017999
HG02810	0.000010 0.000010 0.000010 0.922973 0.076997
HG02811	0.000010 0.000010 0.000010 0.986831 0.013139
HG02813	0.000010 0.000010 0.000010 0.988710 0.011260
HG02814	0.000010 0.000010 0.004951 0.987526 0.007503
HG02816	0.000187 0.000010 0.007082 0.977974 0.014747
HG02817	0.000010 0.000010 0.000010 0.980458 0.019512
HG02819	0.000010 0.000010 0.000010 0.992284 0.007686
HG02820	0.000010 0.000010 0.003128 0.989449 0.007403
HG02836	0.000010 0.000010 0.009589 0.977645 0.012746
HG02837	0.000010 0.000010 0.006845 0.980695 0.012440
HG02839	0.000010 0.000010 0.004297 0.979037 0.016646
HG02840	0.000010 0.000010 0.003423 0.975298 0.021259
HG02851	0.000010 0.000010 0.002385 0.982880 0.014715
HG02852	0.000010 0.000010 0.002578 0.975983 0.021419
HG02854	0.000010 0.000010 0.000010 0.991734 0.008236
HG02855	0.000010 0.000010 0.001195 0.984807 0.013978
HG02860	0.000010 0.000010 0.009793 0.987469 0.002718
HG02861	0.000010 0.000010 0.004931 0.984778 0.010270
HG02870	0.000010 0.000010 0.006394 0.982544 0.011042
HG02878	0.000010 0.000010 0.009103 0.982470 0.008407
HG02879	0.000010 0.000010 0.002809 0.984120 0.013051
HG02881	0.000010 0.000010 0.000010 0.992098 0.007872
HG02882	0.000010 0.000010 0.002770 0.988861 0.008349
HG02884	0.000010 0.000010 0.003984 0.982231 0.013766
HG02885	0.000010 0.000010 0.010203 0.978466 0.011311
HG02887	0.000010 0.000010 0.003553 0.996417 0.000010
HG02888	0.000010 0.000010 0.005867 0.981971 0.012142
HG02890	0.000010 0.000010 0.002587 0.977789 0.019604
HG02891	0.000010 0.000010 0.000010 0.981889 0.018081
HG02895	0.000010 0.000010 0.006728 0.982627 0.010626
HG02896	0.000010 0.000010 0.000010 0.986071 0.013899
HG02922	0.000010 0.000018 0.000010 0.999952 0.000010
HG02923	0.000010 0.000010 0.000010 0.999960 0.000010
HG02938	0.000010 0.000010 0.000010 0.999960 0.000010
HG02941	0.000010 0.000010 0.000010 0.999960 0.000010
HG02943	0.000010 0.000010 0.000010 0.999960 0.000010
HG02944	0.000010 0.000010 0.000010 0.999960 0.000010
HG02946	0.000010 0.000010 0.000010 0.999960 0.000010
HG02947	0.000010 0.000010 0.000010 0.999960 0.000010
HG02952	0.000010 0.000010 0.000010 0.999960 0.000010
HG02953	0.000010 0.000010 0.000010 0.999960 0.000010
HG02968	0.000010 0.000010 0.000010 0.999960 0.000010
HG02970	0.000010 0.000010 0.000010 0.999960 0.000010
HG02971	0.000010 0.000010 0.000010 0.999960 0.000010
HG02973	0.000010 0.000010 0.000010 0.999960 0.000010
HG02974	0.000010 0.000010 0.000010 0.999960 0.000010
HG02976	0.000010 0.000010 0.000010 0.999960 0.000010
HG02977	0.000010 0.000010 0.000010 0.999960 0.000010
HG02979	0.000010 0.000010 0.000010 0.999960 0.000010
HG02981	0.000010 0.000010 0.000010 0.999960 0.000010
HG02982	0.000010 0.000010 0.002180 0.988422 0.009379
HG02983	0.000010 0.000010 0.000346 0.984915 0.014718
HG03006	0.001922 0.084124 0.856322 0.000010 0.057623
HG03007	0.004900 0.084424 0.853467 0.000010 0.057198
HG03009	0.005290 0.082563 0.847607 0.000010 0.064530
HG03012	0.004900 0.094864 0.845317 0.000010 0.054909
HG03015	0.006522 0.020020 0.882427 0.000010 0.091020
HG03016	0.009986 0.018943 0.882877 0.000010 0.088184
HG03018	0.009661 0.000914 0.898225 0.000010 0.091190
HG03019	0.006403 0.011387 0.914814 0.000010 0.067386
HG03021	0.006917 0.003744 0.911862 0.000010 0.077467
HG03022	0.005332 0.000010 0.871413 0.000010 0.123235
HG03024	0.000010 0.000010 0.000010 0.995525 0.004445
HG03025	0.000010 0.000010 0.000010 0.999960 0.000010
HG03027	0.000010 0.000010 0.006497 0.992654 0.000829
HG03028	0.000010 0.000010 0.000570 0.991242 0.008168
HG03039	0.000010 0.000010 0.002352 0.987136 0.010492
HG03040	0.000010 0.000010 0.000010 0.992907 0.007063
HG03045	0.000010 0.000010 0.003646 0.974006 0.022329
HG03046	0.000010 0.000010 0.007798 0.976131 0.016051
HG03048	0.000010 0.000010 0.000010 0.986542 0.013428
HG03049	0.000010 0.000010 0.001598 0.988094 0.010288
HG03052	0.000010 0.000010 0.000010 0.999960 0.000010
HG03054	0.000010 0.000010 0.000010 0.999960 0.000010
HG03055	0.000010 0.000010 0.000010 0.999960 0.000010
HG03057	0.000010 0.000010 0.000010 0.999960 0.000010
HG03058	0.000010 0.000010 0.000010 0.999960 0.000010
HG03060	0.000010 0.000010 0.000010 0.999960 0.000010
HG03061	0.000010 0.000010 0.000010 0.999960 0.000010
HG03063	0.000010 0.000010 0.000010 0.999960 0.000010
HG03064	0.000010 0.000010 0.000010 0.999960 0.000010
HG03066	0.000010 0.000010 0.000010 0.999960 0.000010
HG03069	0.000010 0.000010 0.000010 0.999960 0.000010
HG03072	0.000010 0.000010 0.000010 0.999960 0.000010
HG03073	0.000010 0.000010 0.000010 0.999960 0.000010
HG03074	0.000010 0.000010 0.000010 0.999960 0.000010
HG03077	0.000010 0.000010 0.000010 0.999960 0.000010
HG03078	0.000010 0.000010 0.000010 0.999960 0.000010
HG03079	0.000010 0.000010 0.000010 0.999960 0.000010
HG03081	0.000010 0.000010 0.000010 0.999960 0.000010
HG03082	0.000010 0.000010 0.000010 0.999960 0.000010
HG03084	0.000010 0.000010 0.000010 0.999960 0.000010
HG03085	0.000010 0.000010 0.000010 0.999960 0.000010
HG03086	0.000010 0.000010 0.000010 0.999960 0.000010
HG03088	0.000010 0.000010 0.000010 0.990057 0.009913
HG03091	0.000010 0.000010 0.000010 0.999960 0.000010
HG03095	0.000010 0.000010 0.000010 0.999960 0.000010
HG03096	0.000010 0.000010 0.000010 0.999960 0.000010
HG03097	0.000010 0.000010 0.000010 0.999960 0.000010
HG03099	0.000010 0.000010 0.000010 0.999960 0.000010
HG03100	0.000010 0.000010 0.000010 0.999960 0.000010
HG03103	0.000010 0.000010 0.000010 0.999960 0.000010
HG03105	0.000010 0.000010 0.000010 0.999960 0.000010
HG03108	0.000010 0.000010 0.000010 0.999960 0.000010
HG03109	0.000010 0.000010 0.000010 0.999960 0.000010
HG03111	0.000010 0.000010 0.000010 0.999960 0.000010
HG03112	0.000010 0.000010 0.000010 0.999960 0.000010
HG03114	0.000010 0.000010 0.000010 0.999960 0.000010
HG03115	0.000010 0.000010 0.000010 0.999960 0.000010
HG03117	0.000010 0.000010 0.000010 0.999960 0.000010
HG03118	0.000010 0.000010 0.000010 0.999960 0.000010
HG03120	0.000010 0.000010 0.000010 0.999960 0.000010
HG03121	0.000010 0.000010 0.000010 0.999960 0.000010
HG03123	0.000010 0.000010 0.000010 0.999960 0.000010
HG03124	0.000010 0.000010 0.000010 0.999960 0.000010
HG03126	0.000010 0.000010 0.000010 0.999960 0.000010
HG03127	0.000010 0.000010 0.000010 0.999960 0.000010
HG03129	0.000010 0.000010 0.000010 0.999960 0.000010
HG03130	0.000010 0.000010 0.000010 0.999960 0.000010
HG03132	0.000010 0.000010 0.000010 0.999960 0.000010
HG03133	0.000010 0.000010 0.000010 0.999960 0.000010
HG03135	0.000010 0.000010 0.000010 0.999960 0.000010
HG03136	0.000010 0.000010 0.000010 0.999960 0.000010
HG03139	0.000010 0.000010 0.000010 0.999960 0.000010
HG03157	0.000010 0.000010 0.000010 0.999960 0.000010
HG03159	0.000010 0.000010 0.000010 0.999960 0.000010
HG03160	0.000010 0.000010 0.000010 0.999960 0.000010
HG03162	0.000010 0.000010 0.000010 0.999960 0.000010
HG03163	0.000010 0.000010 0.000010 0.999960 0.000010
HG03166	0.000010 0.000010 0.000010 0.999960 0.000010
HG03168	0.000010 0.000010 0.000010 0.999960 0.000010
HG03169	0.000010 0.000010 0.000010 0.999960 0.000010
HG03172	0.000010 0.000010 0.000010 0.999960 0.000010
HG03175	0.000010 0.000010 0.000010 0.999960 0.000010
HG03189	0.000010 0.000010 0.000010 0.999960 0.000010
HG03190	0.000010 0.000010 0.000010 0.999960 0.000010
HG03193	0.000010 0.000010 0.000010 0.999960 0.000010
HG03195	0.000010 0.000010 0.000010 0.999960 0.000010
HG03196	0.000010 0.000010 0.000010 0.999960 0.000010
HG03198	0.000010 0.000010 0.000010 0.999960 0.000010
HG03199	0.000010 0.000010 0.000010 0.999960 0.000010
HG03202	0.000010 0.000010 0.000010 0.999960 0.000010
HG03209	0.000010 0.000010 0.000010 0.999960 0.000010
HG03212	0.000010 0.000010 0.000010 0.999960 0.000010
HG03224	0.000010 0.000010 0.000010 0.999960 0.000010
HG03225	0.000010 0.000010 0.000010 0.999960 0.000010
HG03228	0.003252 0.022259 0.871955 0.000010 0.102524
HG03229	0.000010 0.021666 0.863062 0.000010 0.115252
HG03234	0.002831 0.000017 0.721462 0.000010 0.275680
HG03235	0.008238 0.000010 0.747192 0.000010 0.244550
HG03237	0.006311 0.000010 0.673169 0.000010 0.320500
HG03238	0.000011 0.000010 0.640698 0.000010 0.359270
HG03240	0.000010 0.000010 0.000010 0.992261 0.007709
HG03241	0.000010 0.000010 0.002234 0.997736 0.000010
HG03246	0.000010 0.000010 0.007954 0.968743 0.023283
HG03247	0.000010 0.000010 0.006559 0.984198 0.009223
HG03258	0.000010 0.000010 0.002960 0.986693 0.010327
HG03259	0.000010 0.000010 0.006378 0.976740 0.016862
HG03265	0.000010 0.000010 0.000010 0.999960 0.000010
HG03267	0.000010 0.000010 0.000010 0.999960 0.000010
HG03268	0.000010 0.000010 0.000010 0.999960 0.000010
HG03270	0.000010 0.000010 0.000010 0.999960 0.000010
HG03271	0.000010 0.000010 0.000010 0.999960 0.000010
HG03279	0.000010 0.000010 0.000010 0.999960 0.000010
HG03280	0.000010 0.000010 0.000010 0.999960 0.000010
HG03291	0.000010 0.000010 0.000010 0.999960 0.000010
HG03294	0.000010 0.000010 0.000010 0.999960 0.000010
HG03295	0.000010 0.000010 0.000010 0.999960 0.000010
HG03297	0.000010 0.000010 0.000010 0.999960 0.000010
HG03298	0.000010 0.000010 0.000010 0.999960 0.000010
HG03300	0.000010 0.000010 0.000010 0.999960 0.000010
HG03301	0.000010 0.000010 0.000010 0.999960 0.000010
HG03303	0.000010 0.000010 0.000010 0.999960 0.000010
HG03304	0.000010 0.000010 0.000010 0.999960 0.000010
HG03311	0.000010 0.000010 0.000010 0.999960 0.000010
HG03313	0.000010 0.000010 0.000010 0.999960 0.000010
HG03342	0.000010 0.000010 0.000010 0.999960 0.000010
HG03343	0.000010 0.000010 0.000010 0.999960 0.000010
HG03351	0.000010 0.000010 0.000010 0.999960 0.000010
HG03352	0.000010 0.000010 0.000010 0.999960 0.000010
HG03354	0.000010 0.000010 0.000010 0.999960 0.000010
HG03363	0.000010 0.000010 0.000010 0.999960 0.000010
HG03366	0.000010 0.000010 0.000010 0.999960 0.000010
HG03367	0.000010 0.000010 0.000010 0.999960 0.000010
HG03369	0.000010 0.000010 0.000010 0.999960 0.000010
HG03370	0.000010 0.000010 0.000010 0.999960 0.000010
HG03372	0.000010 0.000010 0.000010 0.999960 0.000010
HG03376	0.000010 0.000010 0.000010 0.999960 0.000010
HG03378	0.000010 0.000010 0.000010 0.999960 0.000010
HG03380	0.000010 0.000010 0.000010 0.999960 0.000010
HG03382	0.000010 0.000010 0.000939 0.999031 0.000010
HG03385	0.000010 0.000010 0.000010 0.999960 0.000010
HG03388	0.000010 0.000010 0.000010 0.999960 0.000010
HG03391	0.000010 0.000010 0.000010 0.999960 0.000010
HG03394	0.000010 0.000010 0.000010 0.999960 0.000010
HG03397	0.000010 0.000010 0.000010 0.999960 0.000010
HG03401	0.000010 0.000010 0.000010 0.999960 0.000010
HG03410	0.000010 0.000010 0.000010 0.999960 0.000010
HG03419	0.000010 0.000010 0.000010 0.999960 0.000010
HG03428	0.000010 0.000010 0.000010 0.999960 0.000010
HG03432	0.000010 0.000010 0.000010 0.999960 0.000010
HG03433	0.000010 0.000010 0.000010 0.999960 0.000010
HG03436	0.000010 0.000010 0.000010 0.999960 0.000010
HG03437	0.000010 0.000010 0.000010 0.999960 0.000010
HG03439	0.000010 0.000010 0.000010 0.999960 0.000010
HG03442	0.000010 0.000010 0.000010 0.999960 0.000010
HG03445	0.000010 0.000010 0.000010 0.999960 0.000010
HG03446	0.000010 0.000010 0.000010 0.999960 0.000010
HG03449	0.000010 0.000010 0.000010 0.999960 0.000010
HG03451	0.000010 0.000010 0.000010 0.999960 0.000010
HG03452	0.000010 0.000010 0.000010 0.999960 0.000010
HG03455	0.000010 0.000010 0.000010 0.999960 0.000010
HG03457	0.000010 0.000010 0.000010 0.999960 0.000010
HG03458	0.000010 0.000010 0.000010 0.999960 0.000010
HG03460	0.000010 0.000010 0.000010 0.999960 0.000010
HG03461	0.000010 0.000010 0.000010 0.999960 0.000010
HG03464	0.000010 0.000010 0.000010 0.999960 0.000010
HG03469	0.000010 0.000010 0.000010 0.999960 0.000010
HG03470	0.000010 0.000010 0.000010 0.999960 0.000010
HG03472	0.000010 0.000010 0.000010 0.999960 0.000010
HG03473	0.000010 0.000010 0.000010 0.999960 0.000010
HG03476	0.000010 0.000010 0.000010 0.999960 0.000010
HG03478	0.000010 0.000010 0.000010 0.999960 0.000010
HG03479	0.000010 0.000010 0.000010 0.999960 0.000010
HG03484	0.000010 0.000010 0.000010 0.999960 0.000010
HG03485	0.000010 0.000010 0.000010 0.999960 0.000010
HG03488	0.009275 0.000010 0.755170 0.000010 0.235535
HG03490	0.008855 0.000010 0.712511 0.000010 0.278614
HG03491	0.002347 0.009773 0.871092 0.000010 0.116778
HG03499	0.000010 0.000010 0.000010 0.999960 0.000010
HG03511	0.000010 0.000010 0.000010 0.999960 0.000010
HG03514	0.000010 0.000010 0.000010 0.999960 0.000010
HG03515	0.000010 0.000010 0.000012 0.999958 0.000010
HG03517	0.000010 0.000010 0.000010 0.999960 0.000010
HG03518	0.000010 0.000010 0.000010 0.999960 0.000010
HG03520	0.000010 0.000010 0.000010 0.999960 0.000010
HG03521	0.000010 0.000010 0.000010 0.999960 0.000010
HG03538	0.000010 0.000010 0.004067 0.986962 0.008950
HG03539	0.000010 0.000010 0.000010 0.951662 0.048308
HG03547	0.000010 0.000010 0.000010 0.999960 0.000010
HG03548	0.000010 0.000010 0.000010 0.999960 0.000010
HG03556	0.000010 0.000010 0.000010 0.999960 0.000010
HG03557	0.000010 0.000010 0.000010 0.999960 0.000010
HG03558	0.000010 0.000010 0.000010 0.999960 0.000010
HG03559	0.000010 0.000010 0.000010 0.999960 0.000010
HG03563	0.000010 0.000010 0.000010 0.999960 0.000010
HG03565	0.000010 0.000010 0.000696 0.999274 0.000010
HG03567	0.000010 0.000010 0.000010 0.999960 0.000010
HG03571	0.000010 0.000010 0.000010 0.999960 0.000010
HG03572	0.000010 0.000010 0.000010 0.999960 0.000010
HG03575	0.000010 0.000010 0.000820 0.999150 0.000010
HG03577	0.000010 0.000010 0.000010 0.999960 0.000010
HG03578	0.000010 0.000010 0.000010 0.999960 0.000010
HG03583	0.000010 0.000010 0.000010 0.999960 0.000010
HG03585	0.006650 0.104731 0.825608 0.000010 0.063001
HG03589	0.000010 0.091937 0.854148 0.000010 0.053895
HG03593	0.008468 0.105949 0.830029 0.000010 0.055545
HG03594	0.006728 0.112347 0.826095 0.000010 0.054820
HG03595	0.006795 0.113474 0.805865 0.000010 0.073856
HG03598	0.005784 0.108412 0.818057 0.000010 0.067737
HG03600	0.005036 0.035103 0.959670 0.000010 0.000181
HG03603	0.000819 0.127083 0.835124 0.000010 0.036963
HG03604	0.005328 0.106369 0.832598 0.000010 0.055695
HG03607	0.007544 0.114772 0.812937 0.000010 0.064738
HG03611	0.000010 0.130038 0.800191 0.000010 0.069751
HG03615	0.002556 0.111155 0.811805 0.000010 0.074475
HG03616	0.005455 0.105358 0.817970 0.000010 0.071207
HG03619	0.013922 0.000010 0.627348 0.000010 0.358709
HG03624	0.000074 0.000010 0.684892 0.000010 0.315014
HG03625	0.000010 0.000010 0.655291 0.000010 0.344679
HG03629	0.005186 0.000010 0.723917 0.002261 0.268626
HG03631	0.004499 0.000010 0.757869 0.000010 0.237613
HG03634	0.000837 0.000010 0.681896 0.000010 0.317247
HG03636	0.012233 0.010964 0.751032 0.000010 0.225761
HG03640	0.004875 0.017348 0.902810 0.000010 0.074956
HG03642	0.000010 0.023097 0.962633 0.000010 0.014250
HG03643	0.001034 0.016703 0.939968 0.000010 0.042285
HG03644	0.000010 0.012003 0.944926 0.000010 0.043051
HG03645	0.000010 0.018692 0.958404 0.000010 0.022883
HG03646	0.000010 0.016293 0.951333 0.000010 0.032354
HG03649	0.017515 0.006588 0.783856 0.000010 0.192031
HG03652	0.009128 0.003474 0.848429 0.000010 0.138958
HG03653	0.015658 0.000010 0.832452 0.000010 0.151870
HG03660	0.003766 0.014469 0.898232 0.000010 0.083523
HG03663	0.000285 0.018174 0.930303 0.000010 0.051228
HG03667	0.000010 0.044323 0.907533 0.000010 0.048125
HG03668	0.009481 0.020079 0.799752 0.000010 0.170679
HG03672	0.000010 0.000010 0.953810 0.000010 0.046160
HG03673	0.000010 0.014836 0.939744 0.000010 0.045400
HG03679	0.000010 0.008472 0.941878 0.000010 0.049630
HG03680	0.000010 0.009399 0.954394 0.000010 0.036186
HG03681	0.000331 0.010066 0.950538 0.000010 0.039054
HG03684	0.000010 0.030411 0.969559 0.000010 0.000010
HG03685	0.000010 0.012713 0.960950 0.000010 0.026317
HG03686	0.004408 0.012381 0.983192 0.000010 0.000010
HG03687	0.001508 0.006789 0.958488 0.000010 0.033204
HG03689	0.000010 0.007263 0.969311 0.000010 0.023405
HG03690	0.003293 0.000010 0.966365 0.000010 0.030322
HG03691	0.000010 0.024143 0.952058 0.000010 0.023778
HG03692	0.001360 0.016777 0.967379 0.000010 0.014474
HG03693	0.000010 0.021297 0.962130 0.000010 0.016554
HG03694	0.000010 0.074639 0.758504 0.003706 0.163141
HG03695	0.000353 0.010630 0.972484 0.000010 0.016522
HG03696	0.000010 0.008077 0.960201 0.000010 0.031702
HG03697	0.000010 0.015850 0.941465 0.000010 0.042665
HG03698	0.003019 0.011894 0.930220 0.000010 0.054857
